fraud_label,transaction_count,account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,avg_value_sent,avg_value_received,total_ether_sent,total_ether_received,contract_creation
0,42.0,0.032151708,2658.27,13471.62,13,7,0.376229,0.6133810000000001,9.78194963,9.814101338,0
0,18.0,11.245396467673102,0.0,13338.58,0,7,0.0,3.223047,0.0,54.79179592,1
0,27.0,11.245396467673102,0.0,3825.04,0,2,0.0,50.5,0.0,320.79086236720264,1
0,5.0,0.001414909,3.58,0.03,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,21.0,0.0240279,36.01,27095.31,1,6,5.877016,4.409765,52.89314848,52.91717638,0
0,3.0,0.000984218,160.58,0.0,2,1,33.666149,50.5,100.9990158,101.0,0
0,476.0,0.192257698,16.05,2190.65,1,5,1.513335,1.439697,277.49583999456047,320.79086236720264,0
0,28.0,11.245396467673102,0.0,8481.67,0,3,0.0,0.8233,0.0,22.22909647,1
0,2.0,0.000471636,0.0,0.0,1,1,3.059335,3.059807,3.059335204,3.05980684,0
0,5.0,0.001992218,77.6,0.0,2,1,25.249502,50.5,100.9980078,101.0,0
0,218.0,0.050071223,5.68,1642.1,46,1,5.244934,5.245394,277.49583999456047,320.79086236720264,0
0,18.0,11.245396467673102,0.0,10194.57,0,5,0.0,18.693511,0.0,317.789682,1
0,83.0,11.245396467673102,0.0,1951.89,0,2,0.0,0.958084,0.0,78.56284873,1
0,6.0,0.001365,16.83,8716.59,3,1,0.727302,0.727757,2.18190669,2.18327169,0
0,4.0,0.0015539999999999,22.14,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,6.0,0.001483117,15.7,170.05,3,1,0.346707,0.347202,1.040121563,1.04160468,0
0,5.0,0.001414909,7.1,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,4.0,0.001058104,2.91,161.76,1,2,2.733345,2.733875,5.466690926,5.46774903,0
0,347.0,0.070395913,397.33,5707.5,46,4,0.293078,0.327461,53.63326352,53.70365944,0
0,32.0,0.02331834,9.43,13149.84,1,3,1.180113,1.181571,18.88181365,18.90513199,0
0,101.0,11.245396467673102,0.0,2914.9,0,4,0.0,0.518907,0.0,51.89069626,1
0,1235.2000000000044,0.717662823,0.62,16.67,1,38,0.294827,0.2953,277.49583999456047,320.79086236720264,0
0,47.0,-0.440913369,5958.62,5840.05,16,9,2.449419,4.718193,75.932,75.49108663,0
0,10.0,0.002247,5.66,54431.37,5,1,0.008098,0.008548,0.04049074,0.04273774,0
0,117.0,11.245396467673102,0.0,2752.56,0,6,0.0,0.243813,0.0,28.28230347,1
0,121.0,11.245396467673102,0.0,1605.08,0,3,0.0,0.447525,0.0,53.70298616,1
0,100.0,-7.434723237039977,11812.35,5597.11,45,15,12.743355,30.859914,277.49583999456047,320.79086236720264,0
0,1235.2000000000044,0.338499,87.22,528.57,1,2,6.062568,2.23795,277.49583999456047,320.79086236720264,0
0,4.0,0.001143109,1.74,17.09,1,1,20.049428,20.05,40.09885689,40.1,0
0,8.0,0.001971948,3.99,3250.28,1,4,0.599507,0.6,2.398028052,2.4,0
0,5.0,0.001414909,2.03,0.15,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,3.0,0.00112995,45862.76,0.0,2,1,0.011935,0.025,0.02387005,0.025,0
0,128.0,11.245396467673102,0.0,1785.55,0,4,0.0,2.118816,0.0,269.0896064,1
0,29.0,0.01155,1.22,7645.16,2,6,10.940459,10.211865,153.166423,153.177973,0
0,5.0,0.001414909,1.17,0.42,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,5.0,0.001026218,166.36,0.01,2,3,33.666149,33.666667,100.9989738,101.0,0
0,3.0,0.000984218,157.39,0.0,2,1,33.666149,50.5,100.9990158,101.0,0
0,6.0,0.001886545,2.2,0.0,4,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,5.0,0.001414909,2.45,0.66,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,31.0,-7.434723237039977,26024.5,19263.72,10,8,5.286612,4.394636,79.29918731,70.31416897,0
0,536.0,11.245396467673102,1378.57,2634.18,24,9,7.083645,0.732232,277.49583999456047,320.79086236720264,0
0,140.0,7.49628656,0.0,2406.73,0,1,0.0,0.05393,0.0,7.49628656,1
0,1235.2000000000044,11.245396467673102,0.95,0.7,46,1,3.966755000000001,50.5,277.49583999456047,320.79086236720264,0
0,4.0,0.001026218,165.15,0.0,2,2,33.666149,50.5,100.9989738,101.0,0
0,272.0,-3.092421143,2716.23,15886.0,46,10,0.027923,0.197215,7.036711448999999,3.944290306,0
0,4.0,0.0015539999999999,20.95,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,5.0,11.245396467673102,0.0,50279.59,0,3,0.0,8.276943,0.0,33.10777329,1
0,2.0,0.000471636,0.0,0.0,1,1,0.5486880000000001,0.54916,0.548688364,0.54916,0
0,3.0,-0.097359782,159.16,0.0,2,1,33.666149,50.5,101.0973598,101.0,0
0,2.0,0.00021,0.0,0.0,1,1,0.00079,0.0032224,0.00079,0.011052,0
0,2.0,0.00062,0.0,0.0,1,1,4.99938,5.0,4.99938,5.0,0
0,35.0,0.006825,380.96,27692.65,8,2,0.182613,0.350577,4.200103258,4.2069282580000005,0
0,696.0,11.245396467673102,0.0,570.01,0,3,0.0,0.973672,0.0,320.79086236720264,1
0,110.0,11.245396467673102,0.0,2080.46,0,5,0.0,0.463973,0.0,50.57306809,1
0,32.0,0.000944682,27449.13,45839.58,2,9,6.195464,0.640943,18.58639132,18.587336,0
0,1235.2000000000044,11.245396467673102,45.89,0.0,46,1,0.0,50.5,0.0,100.0,1
0,114.0,-7.434723237039977,4817.16,18166.41,17,8,1.434064,9.580231,143.4064368,134.1232338,0
0,6.0,0.001353636,3.78,8172.45,3,1,2.8363150000000004,2.836766,8.508944364,8.510297999999999,0
0,59.0,0.014169815,2038.93,20179.84,3,6,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,2.0,0.000504,0.0,0.0,1,1,0.868196,0.8687,0.868196,0.8687,0
0,6.0,0.001886545,2.23,0.0,4,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,1235.2000000000044,-7.434723237039977,56.71,131.27,46,38,21.739258,41.495337,277.49583999456047,320.79086236720264,0
0,4.0,0.0015539999999999,21.56,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,4.0,0.001026218,161.92,0.82,2,2,33.666149,50.5,100.9989738,101.0,0
0,122.0,-7.434723237039977,2146.91,6523.28,32,6,6.094496,13.791073999999998,277.49583999456047,320.79086236720264,0
0,2.0,0.00062,0.0,0.0,1,1,1.09938,1.1,1.09938,1.1,0
0,5.0,0.0021,11.99,0.0,3,1,25.249475,50.5,100.9979,101.0,0
0,1232.0,0.371360131,3.66,1851.58,1,1,0.210567,0.21117,129.7091016,130.0804617,0
0,16.0,0.00487852,1.96,14296.76,1,2,13.503348999999998,13.503959,108.0267945,108.031673,0
0,2.0,0.00062,0.0,0.0,1,1,6.55227,6.5528900000000005,6.552269784,6.552889784,0
0,1235.2000000000044,0.421604998,25.35,496.07,3,2,1.868197,0.77182,277.49583999456047,320.79086236720264,0
0,4.0,0.001026218,163.47,0.21,2,2,33.666149,50.5,100.9989738,101.0,0
0,5.0,0.000984218,162.03,0.83,2,3,33.666149,33.666667,100.9990158,101.0,0
0,212.0,-7.434723237039977,5724.61,2837.76,39,24,4.226309,8.386439999999999,277.49583999456047,320.79086236720264,0
0,1179.0,0.340199504,8.83,1113.81,46,3,0.219149,0.218613,128.8598764,129.2000759,0
0,2.0,0.000504,0.0,0.0,1,1,0.989496,0.99,0.989496,0.99,0
0,602.0,0.090517408,363.35,1882.13,3,3,0.091651,0.075817,24.92917572,25.01969313,0
0,5.0,0.0015539999999999,23.22,0.0,3,2,33.666149,50.5,100.998446,101.0,0
0,137.0,11.245396467673102,0.0,1462.57,0,3,0.0,0.416181,0.0,56.60061773,1
0,12.0,0.00513669,5.89,15553.18,1,2,3.25551,3.256367,19.53306245,19.53819914,0
0,8.0,0.04853238,92996.37,6860.16,5,1,18.673333,50.5,112.04,112.0885324,0
0,4.0,0.000984218,143.12,42.4,2,1,1.978825,1.979317,3.957650149,3.958634367,0
0,7.0,-0.006412764,25903.18,0.0,4,1,0.000916,0.0032224,0.006412764,0.011052,0
0,2.0,0.000504,0.0,0.0,1,1,0.435484,0.435988,0.43548381,0.43598781,0
0,27.0,11.245396467673102,0.0,7696.16,0,3,0.0,0.7615069999999999,0.0,19.79919093,1
0,3.0,0.000984218,161.5,0.0,2,1,33.666149,50.5,100.9990158,101.0,0
0,64.0,0.038031,6.01,0.0,46,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,624.0,-7.434723237039977,2076.13,1225.67,46,38,5.353078,8.11266,277.49583999456047,320.79086236720264,0
0,5.0,0.001026218,167.62,0.01,2,3,33.666149,33.666667,100.9989738,101.0,0
0,4.0,0.002035312,21.68,0.0,3,1,33.665988,50.5,100.9979647,101.0,0
0,235.0,0.11865,29.5,2170.97,7,1,0.052829,0.053387,6.1810511460000015,6.299701146,0
0,153.0,1.023038532,9597.58,4409.66,46,27,7.642025,6.289556,277.49583999456047,320.79086236720264,0
0,5.0,0.001414909,3.71,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,8.0,11.245396467673102,0.0,18678.68,0,5,0.0,3.341457,0.0,23.39020079,1
0,94.0,-2.145967084,3469.78,10968.4,45,7,0.122183,0.492288,9.530290985,7.384323901,1
0,220.0,11.245396467673102,3926.59,6478.14,46,19,3.979367,10.089085,277.49583999456047,320.79086236720264,0
0,286.0,11.245396467673102,23132.57,2034.94,9,8,27.862506,2.171246,277.49583999456047,320.79086236720264,0
0,1235.2000000000044,-7.434723237039977,62.97,19.65,46,38,33.666149,50.5,277.49583999456047,320.79086236720264,1
0,3.0,0.000984218,160.52,0.0,2,1,33.666149,50.5,100.9990158,101.0,0
0,239.0,0.389333808,2980.94,5132.44,5,4,0.872309,0.301124,53.21082178,53.60015559,0
0,20.0,0.020749675,14.63,48330.12,1,9,0.474479,0.476554,4.744793700000002,4.765543375,0
0,586.0,11.245396467673102,0.0,1137.25,0,6,0.0,0.944883,0.0,320.79086236720264,1
0,4.0,0.0015539999999999,24.44,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,35.0,-1.964242757,4018.73,54218.28,2,2,0.765548,7.511097,24.49753348,22.53329072,0
0,2.0,0.00062,0.0,0.0,1,1,0.09938,0.1,0.09938,0.1,0
0,292.0,0.03477629,2418.04,1876.96,2,13,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,117.0,11.245396467673102,0.0,2447.47,0,7,0.0,0.228638,0.0,26.52200868,1
0,86.0,-6.88458818,18443.71,3268.26,9,2,1.225545,0.202169,20.83426519,13.94967701,0
0,24.0,0.009975,15.49,11801.56,2,7,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,39.0,4.56410967,5680.31,16390.95,13,16,0.32105,0.578164,6.421,10.98510967,0
0,122.0,-7.434723237039977,9312.07,11088.47,44,12,4.343751,6.856375,277.49583999456047,246.8294831,0
0,3.0,0.000984218,154.5,0.0,2,1,33.666149,50.5,100.9990158,101.0,0
0,6.0,0.0042276,3.34,78162.61,1,2,0.653374,0.654783,1.96012176,1.96434936,0
0,3.0,0.75,146990.55,0.0,2,1,0.0,0.75,0.0,0.75,0
0,2.0,0.00091,0.0,0.0,1,1,9.358636,9.359546,9.35863647,9.35954647,0
0,14.0,0.01683238,15.94,41758.89,1,3,2.7743290000000003,2.776734,19.420303,19.43713538,0
0,2.0,0.00062,0.0,0.0,1,1,9.99938,10.0,9.99938,10.0,0
0,4.0,0.001026218,160.42,1.02,2,2,33.666149,50.5,100.9989738,101.0,0
0,443.0,0.16300619,320.06,1763.27,46,3,0.139709,0.132458,30.03744514,30.20045133,0
0,328.0,-1.984987802,830.37,2020.02,12,6,33.666149,3.345214,277.49583999456047,320.79086236720264,0
0,4.0,0.0015539999999999,14.76,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,2.0,0.00062,0.0,0.0,1,1,2.232266,2.232886,2.2322663,2.2328863,0
0,2.0,0.00042,0.0,0.0,1,1,0.137759,0.138179,0.13775932,0.13817932,0
0,104.0,-4.192627023,11099.68,6524.67,27,6,2.695698,4.768086,180.6117916,176.4191646,0
0,3.0,0.001428506,159.05,0.0,2,1,33.666149,50.5,100.9985715,101.0,0
0,27.0,11.245396467673102,0.0,12452.52,1,3,1.0,13.939604999999998,1.0,320.79086236720264,0
0,44.0,6.12,0.0,15275.27,0,3,0.0,0.142326,0.0,6.12,1
0,4.0,0.000756008,205282.57,0.0,1,1,1.6664150000000002,5.0,4.999243992,5.0,0
0,288.0,11.245396467673102,0.0,2059.91,0,6,0.0,0.097609,0.0,28.01391147,1
0,4.0,0.000984218,160.94,0.3,2,2,33.666149,50.5,100.9990158,101.0,0
0,39.0,11.245396467673102,1324.2,16170.71,6,8,14.857143,13.830757,208.0,320.79086236720264,0
0,4.0,0.0015539999999999,22.74,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,2.0,0.001602564,0.0,0.0,1,1,0.047101,0.048703,0.047100846,0.04870341,0
0,5.0,11.245396467673102,0.0,22082.89,0,3,0.0,6.3369550000000014,0.0,25.34781876,1
0,13.0,0.006643594,31438.5,4555.61,5,3,1.407815,2.253833,11.26252129,11.26916488,0
0,23.0,11.245396467673102,0.0,9042.13,0,6,0.0,1.588658,0.0,34.95046961,1
0,4.0,0.0015539999999999,22.14,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,6.0,0.001886545,3.37,0.42,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,3.0,-0.005,2306.44,0.0,1,1,1.0,1.995,2.0,1.995,0
0,14.0,11.245396467673102,0.0,17444.24,0,5,0.0,2.5729610000000003,0.0,33.4484947,1
0,6.0,0.001992218,80.12,0.04,2,2,25.249502,50.5,100.9980078,101.0,0
0,129.0,11.245396467673102,0.0,1771.71,0,3,0.0,0.252587,0.0,32.33114939,1
0,2.0,0.00062,0.0,0.0,1,1,0.521255,0.521875,0.521255,0.521875,0
0,2.0,0.00062,0.0,0.0,1,1,3.608269,3.608889,3.60826874,3.60888874,0
0,6.0,11.245396467673102,0.0,169011.67,0,6,0.0,3.352106,0.0,20.11263856,0
0,2.0,0.000471636,0.0,0.0,1,1,1.169622,1.170093,1.169621554,1.17009319,0
0,4.0,0.001026218,163.93,1.02,2,2,33.666149,50.5,100.9989738,101.0,0
0,43.0,0.0106190489999999,237.29,21756.42,2,2,23.036575,18.237731,277.49583999456047,320.79086236720264,0
0,717.0,11.245396467673102,0.0,628.3,0,6,0.0,1.063666,0.0,320.79086236720264,1
0,4.0,0.0015539999999999,22.62,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,131.0,-7.434723237039977,5436.34,13424.62,22,15,3.834513,10.7541,277.49583999456047,320.79086236720264,0
0,1194.0,0.392672113,3.94,2150.4,1,9,4.29599,4.267958,277.49583999456047,320.79086236720264,0
0,176.0,-7.434723237039977,6900.53,4075.77,20,7,2.977247,9.02984,277.49583999456047,320.79086236720264,0
0,4.0,0.0015539999999999,22.75,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,4.0,0.001026218,165.88,0.08,2,2,33.666149,50.5,100.9989738,101.0,0
0,4.0,0.001428506,162.69,0.6,2,2,33.666149,50.5,100.9985715,101.0,0
0,52.0,0.011829707,11.46,1305.04,26,3,0.061846,0.062301,1.607992902,1.619822609,0
0,4.0,0.000940373,5.34,1760.58,2,1,3.683532,3.684003,7.367064787,7.36800516,0
0,6.0,0.00251749,4.77,50534.92,1,3,12.679161,12.68,38.03748251,38.04,0
0,139.0,-7.434723237039977,2059.28,12969.45,28,7,0.809813,2.725619,95.55790754,57.23798908,0
0,66.0,0.070325008,672.18,12763.54,2,9,3.47042,3.472551,114.5238485,114.5941735,0
0,13.0,0.005100218,32.45,0.47,6,3,10.09949,33.666667,100.9948998,101.0,0
0,270.0,11.245396467673102,1019.48,2891.08,7,2,5.9241660000000005,0.404067,65.16582982,104.6533116,0
0,23.0,0.01615856,11.24,8137.89,1,3,0.414376,0.319994,4.14376132,4.15991988,0
0,99.0,0.019740004,346.27,7127.72,1,3,3.995118,3.611352,187.7705561,187.7902961,0
0,1235.2000000000044,-7.434723237039977,168.08,811.06,46,18,7.149872,50.5,277.49583999456047,320.79086236720264,0
0,2.0,0.000559397,0.0,0.0,1,1,0.319441,0.32,0.319440603,0.32,0
0,5.0,0.001488218,105.72,0.63,2,2,33.666149,50.5,100.9985118,101.0,0
0,5.0,0.001830667,2.63,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,4.0,0.001132258,1.54,55.28,1,2,1.449434,1.45,2.898867742,2.9,0
0,3.0,0.000818377,265984.9897436001,0.0,2,1,1.499091,2.999,2.998181623,2.999,0
0,8.0,0.00340483,210.67,43294.12,1,4,1.99884,1.999691,7.9953610999999984,7.99876593,0
0,352.0,-5.628602018,3081.0,1291.93,46,38,1.098902,1.879105,246.154011,240.525409,0
0,35.0,11.245396467673102,0.0,1778.11,0,2,0.0,15.937882,0.0,320.79086236720264,1
0,47.0,-0.70316795,16601.46,8132.58,21,9,11.210714,16.484044,277.49583999456047,313.19683210000005,0
0,2.0,0.00062,0.0,0.0,1,1,0.70243,0.70305,0.7024301740000001,0.703050174,0
0,4.0,0.001488218,102.63,0.0,2,1,33.666149,50.5,100.9985118,101.0,0
0,4.0,0.001026218,164.83,0.21,2,2,33.666149,50.5,100.9989738,101.0,0
0,4.0,0.0015539999999999,17.93,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,182.0,11.245396467673102,2040.38,3326.91,4,2,5.9800260000000005,0.454141,59.80026269,78.11230018,0
0,2.0,0.0022,0.0,0.0,1,1,1.0348,1.037,1.0348,1.037,0
0,1235.2000000000044,0.612954137,26.01,1357.09,2,8,2.2090560000000004,2.1550860000000003,277.49583999456047,320.79086236720264,0
0,2.0,9.353539199999998,0.0,4277.02,0,2,0.0,4.676769999999999,0.0,9.353539199999998,0
0,646.0,0.286041,13.12,633.82,11,2,9.179748,8.470262,277.49583999456047,320.79086236720264,0
0,1235.2000000000044,11.245396467673102,169.95,503.4,7,2,33.666149,0.389833,277.49583999456047,320.79086236720264,0
0,161.0,11.245396467673102,0.0,1417.28,0,4,0.0,2.698728,0.0,320.79086236720264,1
0,3.0,0.000984218,163.77,0.0,2,1,33.666149,50.5,100.9990158,101.0,0
0,83.0,11.245396467673102,0.0,10645.46,0,1,0.0,1.160579,0.0,96.32809722,0
0,3.0,0.000984218,158.38,0.0,2,1,33.666149,50.5,100.9990158,101.0,0
0,2.0,0.0008857,0.0,0.0,1,1,2.999114,3.0,2.9991143,3.0,0
0,9.0,0.007225,400.18,74002.41,5,3,0.332397,0.6672020000000001,1.99438218,2.00160718,0
0,118.0,11.245396467673102,0.0,1710.44,0,3,0.0,0.234012,0.0,27.3794163,1
0,45.0,0.0086299369999999,4.85,1934.32,16,19,25.688867,14.173466,277.49583999456047,320.79086236720264,0
0,43.0,-7.434723237039977,17394.78,2256.01,9,3,3.368607,5.711798,104.4268166,68.541578,0
0,1235.2000000000044,0.893148121,19.44,611.66,13,5,0.236855,0.226579,277.49583999456047,283.2238002,0
0,423.0,11.245396467673102,0.0,458.6,0,5,0.0,3.951115,0.0,320.79086236720264,1
0,2.0,0.000441,0.0,0.0,1,1,10.999087,10.999528,10.99908737,10.99952837,0
0,814.0,0.166912899,64.77,3414.8,3,2,0.462303,0.442701,183.9966397,184.1635526,0
0,7.0,11.245396467673102,0.0,37793.24,0,3,0.0,9.585267,0.0,57.5116,1
0,3.0,10.9061,0.0,30225.65,0,2,0.0,5.45305,0.0,10.9061,1
0,85.0,11.245396467673102,0.0,2699.48,0,5,0.0,0.8313530000000001,0.0,69.83363361,1
0,68.0,0.05293021,29.23,10817.12,1,2,0.898257,0.899813,30.54072226,30.59365247,0
0,50.0,-7.434723237039977,548.16,51391.17,8,7,4.511186,19.371429,193.981,135.6,0
0,11.0,0.015265726,6.39,2420.56,1,5,1.349168,1.126851,6.74583872,6.761104446,0
0,49.0,11.245396467673102,0.0,8716.3,0,7,0.0,0.664612,0.0,31.90138727,1
0,766.0,0.109578884,116.8,2382.91,3,3,0.16605,0.133489,56.62310727,56.73268615,0
0,153.0,-7.434723237039977,2467.73,14030.77,25,38,27.971667,37.561772,277.49583999456047,320.79086236720264,0
0,3.0,0.439629825,147390.99,0.0,2,1,0.038005,0.5156390000000001,0.076009175,0.5156390000000001,0
0,112.0,11.245396467673102,0.0,2043.05,0,3,0.0,0.45167,0.0,50.13541416,1
0,56.0,0.051777925,3.84,19698.93,1,5,21.628789,21.630639,277.49583999456047,320.79086236720264,0
0,2.0,0.12780791,0.0,0.0,0,1,0.0,0.127808,0.0,0.12780791,0
0,4.0,0.0015539999999999,20.42,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,8.0,0.00558145,17.9,51.84,1,1,0.331395,0.332791,1.32558105,1.3311625,0
0,2.0,0.00062,0.0,0.0,1,1,21.99938,22.0,21.99938,22.0,0
0,14.0,0.001530218,108.49,0.03,2,11,33.666149,9.181818,100.9984698,101.0,0
0,6.0,0.00126,2.16,3713.95,1,3,15.398694,15.399114,46.19608321,46.19734321,0
0,15.0,0.005125177,541.67,350.13,8,5,0.443097,0.6655,3.98787622,3.993001398,0
0,4.0,0.000984218,163.95,0.0,2,2,33.666149,50.5,100.9990158,101.0,0
0,8.0,11.245396467673102,0.0,28420.52,0,4,0.0,2.652576,0.0,18.56802891,1
0,2.0,0.0022,0.0,0.0,1,1,4.977917,4.980117,4.97791731,4.98011731,0
0,42.0,0.01764,1.79,26332.21,3,6,2.9739310000000003,2.974771,62.45255943,62.47019943,0
0,2.0,0.000471659,0.0,0.0,1,1,0.015528,0.016,0.015528341,0.016,0
0,5.0,0.001464437,108.48,0.84,3,2,33.666149,50.5,100.9985356,101.0,0
0,45.0,0.018180129,221.96,12327.37,1,2,1.163969,1.114152,25.60731109,25.62549122,0
0,5.0,0.001414909,5.87,0.16,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,2.0,0.000471636,0.0,0.0,1,1,0.499528,0.5,0.499528364,0.5,0
0,4.0,0.001026218,164.17,0.06,2,2,33.666149,50.5,100.9989738,101.0,0
0,4.0,0.0015539999999999,19.76,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,20.0,0.009748119,1221.32,34190.91,10,4,0.016978,0.026686,0.203740991,0.21348911,0
0,115.0,11.245396467673102,0.0,2556.91,0,7,0.0,0.715576,0.0,81.57567274,1
0,1235.2000000000044,-3.258076437,376.52,367.38,4,35,19.174111,1.297702,277.49583999456047,320.79086236720264,0
0,5.0,0.001414909,1.09,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,24.0,-7.434723237039977,11710.91,61415.52,12,2,1.079604,1.666379,19.43286853,9.99827255,0
0,191.0,-7.434723237039977,5780.61,5257.66,37,33,6.869317,14.946234,277.49583999456047,320.79086236720264,0
0,50.0,0.010500002,2.85,4599.4,1,3,0.513899,0.514319,12.84746991,12.85796991,0
0,4.0,0.0015539999999999,21.99,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,2.0,0.00062,0.0,0.0,1,1,12.167512,12.168132,12.16751229,12.16813229,0
0,5.0,0.001764,3474.06,0.0,4,1,0.973309,3.895,3.893236,3.895,0
0,1235.2000000000044,1.46470851,9.68,430.59,1,1,1.328316,1.31401,277.49583999456047,320.79086236720264,0
0,1235.2000000000044,0.22022,0.0,6.42,0,38,0.0,0.0032224,0.0,0.22022,1
0,1235.2000000000044,0.561999904,0.0,202.04,0,38,0.0,0.0032224,0.0,0.561999904,1
0,3.0,0.000943273,1.3,0.0,2,1,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,1235.2000000000044,0.305311008,17.45,951.43,3,5,2.470682,1.139343,277.49583999456047,320.79086236720264,0
0,4.0,0.000952024,3.5,177.42,2,1,1.768498,1.7689740000000005,3.536995011,3.537947035,0
0,2.0,0.0022,0.0,0.0,1,1,0.338695,0.340895,0.33869467,0.34089467,0
0,5.0,11.245396467673102,0.0,29587.85,0,2,0.0,15.003735999999998,0.0,60.01494234,1
0,8.0,0.001832602,6.25,10957.6,4,2,4.624542,4.625,18.4981674,18.5,0
0,117.0,0.071307628,11843.86,1895.54,37,6,3.301976,5.479898,241.0442213,241.115529,0
0,12.0,0.053582461,5.11,119962.09,2,5,2.988306,2.997236,17.9298332,17.98341566,0
0,539.0,0.5927768379999999,441.59,2653.46,46,8,7.692353,24.704295,277.49583999456047,320.79086236720264,0
0,146.0,11.245396467673102,0.0,1563.95,0,3,0.0,0.283983,0.0,41.1776069,1
0,290.0,0.03298202,4408.87,576.34,10,3,8.24,0.449574,123.6,123.632982,0
0,6.0,0.001968437,79.38,0.3,3,2,25.249508,50.5,100.9980316,101.0,0
0,1235.2000000000044,0.554465427,4.68,863.83,1,4,0.112271,0.099084,118.445765,119.0002304,0
0,4.0,0.002035312,19.62,0.0,3,1,33.665988,50.5,100.9979647,101.0,0
0,2.0,0.00062,0.0,0.0,1,1,0.067548,0.0681679999999999,0.067548058,0.068168058,0
0,5.0,0.001414909,5.02,0.0,3,2,33.666149,50.5,277.49583999456047,320.79086236720264,0
0,3.0,0.0016090999999999,29241.42,0.0,2,1,0.0152139999999999,0.032037,0.0304279,0.032037,0
0,20.0,0.008442,1.27,45855.8,2,6,0.896674,0.897518,8.966735400000003,8.9751774,0
0,42.0,0.008820006,12.12,4530.86,1,2,3.694997,3.695417,77.59493607,77.60375608,0
0,243.0,0.112833,24.71,1460.63,7,6,25.499089,25.291005,277.49583999456047,320.79086236720264,0
0,2.0,0.00084,0.0,0.0,1,1,33.666149,50.5,193.3102278,193.3110678,0
0,4.0,0.0015539999999999,19.43,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,4.0,0.0021,1.27,27.71,1,1,1.29895,1.3,2.5979,2.6,0
0,6.0,-6.49684189,30.53,0.0,3,1,1.7398,2.2021580000000003,8.699,2.20215811,0
0,5.0,0.001464437,105.32,1.23,3,2,33.666149,50.5,100.9985356,101.0,0
0,25.0,0.016811,13.12,1035.54,1,2,3.074385,3.331984,39.967,39.983811,0
0,126.0,11.245396467673102,0.0,8655.23,0,3,0.0,0.186779,0.0,23.34742062,1
0,217.0,0.150550938,4.09,3414.01,2,4,0.241558,0.240723,26.08824139,26.23879233,0
0,54.0,11.245396467673102,4480.98,6747.94,11,7,33.666149,31.38958,277.49583999456047,320.79086236720264,0
0,636.0,-7.434723237039977,34.48,2715.16,2,28,10.200797,7.910058,277.49583999456047,320.79086236720264,0
0,4.0,0.0015539999999999,16.92,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,4.0,0.000984218,160.29,0.17,2,2,33.666149,50.5,100.9990158,101.0,0
0,73.0,11.245396467673102,0.0,3842.75,0,3,0.0,0.945148,0.0,68.05066397,1
0,4.0,0.0015539999999999,21.43,0.0,3,1,33.666149,50.5,100.998446,101.0,0
0,208.0,0.076063732,296.32,4193.85,46,12,11.127107,14.307116,277.49583999456047,320.79086236720264,0
0,5.0,0.001548055,23.98,0.0,3,2,33.666149,50.5,100.9984519,101.0,0
0,2.0,0.000504,0.0,0.0,1,1,7.989496000000001,7.99,7.989496000000001,7.99,0
0,45.0,0.364633746,4228.91,12388.64,3,2,2.200368,0.165851,6.60110496,6.965738706000002,0
0,8.0,0.00210002,24.93,1930.23,5,2,0.189963,0.317304,0.94981273,0.95191275,0
0,67.0,0.003181122,20236.24,14490.48,2,8,0.7049489999999999,0.082297,4.93464475,4.937825872,0
